premise,hypothesis,label,label_id
در فلسفه، پوچ گرایی، به معنای انکار معنی و ارزش برای هستی جهان است و اهداف مادی فرد پوچ گرا (نیهیلیست) را راضی نمی کند اما در عین حال نمی تواند به بعد مقامی حیات دست یابد.,موضع گیری نیهیلیست‌ها  پوچ گرایان  در برابر فلسفه حیات این است که هدف‌های غریزی و مادی آنها را خشنود نساخته ولی در عین حال نتوانسته‌اند به بعد مقامی حیات دست یابند.,e,1
در فلسفه، پوچ گرایی، به معنای انکار معنی و ارزش برای هستی جهان است و اهداف مادی فرد پوچ گرا (نیهیلیست) را راضی نمی کند اما در عین حال نمی تواند به بعد مقامی حیات دست یابد.,در فلسفه، موضع گیری نیهیلیست‌ها  پوچ گرایان  در برابر فلسفه حیات این است که این‌ها به حیات دنیوی راضی شده و هدف‌های غیرمادی را پوچ و بی ارزش و غیر قابل اثبات می‌دانند.,c,0
در فلسفه، پوچ گرایی، به معنای انکار معنی و ارزش برای هستی جهان است و اهداف مادی فرد پوچ گرا (نیهیلیست) را راضی نمی کند اما در عین حال نمی تواند به بعد مقامی حیات دست یابد.,پوچ گرایی در میانه‌های قرن نوزدهم در روسیه، به عنوان مکتبی مطرح شد که با تمام اشکال زیبایی‌شناسی، مخالف است و فقط از کاربردگرایی و خردگرایی علمی دفاع می‌کند.,n,2
پیامبر: اقوام و ملل پیشین دچار سقوط و انقراض شدند بدین سبب که در اجرای قانون خدا تبعیض روا می‌داشتند.,پیامبر علل انقراض و سقوط اقوام و ملل پیشین را در تبعیض در اجرای قانون خدا می‌دانستند.,e,1
پیامبر: اقوام و ملل پیشین دچار سقوط و انقراض شدند بدین سبب که در اجرای قانون خدا تبعیض روا می‌داشتند.,حضرت محمد دلیل انقراض و سقوط اقوام و ملل پیشین را در نداشتن حکومت می‌دانست و از نظر ایشان تبعیض در اجرای قانون نمی توانست دلیل آن باشد.,c,0
پیامبر: اقوام و ملل پیشین دچار سقوط و انقراض شدند بدین سبب که در اجرای قانون خدا تبعیض روا می‌داشتند.,پیامبر برای اینکه فکر تبعیض در اجرای قانون را از مخیله مردم بیرون بنماید به هنگام عصر در میان جمع به سخنرانی پرداخت.,n,2
در قرآن کریم دو معنی ذکر شده که می‌رساند هدف اصلی انبیا، که همه تعلیمات پیامبران مقدمه ای است برای این دو امر، عبارتند از: شناختن خدا و نزدیک شدن به او.,اصلی ترین هدف مشترک انبیا که اهداف دیگر به منزله مقدمه آن محسوب می‌شوند، شناخت خدا و تقرب به او است.,e,1
در قرآن کریم دو معنی ذکر شده که می‌رساند هدف اصلی انبیا، که همه تعلیمات پیامبران مقدمه ای است برای این دو امر، عبارتند از: شناختن خدا و نزدیک شدن به او.,برقراری عدالت اجتماعی اصلی ترین هدف مشترک انبیا که اهداف دیگر به منزله مقدمه آن محسوب می‌شوند، است.,c,0
در قرآن کریم دو معنی ذکر شده که می‌رساند هدف اصلی انبیا، که همه تعلیمات پیامبران مقدمه ای است برای این دو امر، عبارتند از: شناختن خدا و نزدیک شدن به او.,ایجاد عدل و قسط اجتماعی و فردی، یعنی اجرای عدل در زندگی فردی و برپایی عدل اجتماعی، هدف دیگر بعثت انبیا  علیه السلام  است.,n,2
از جمله امور فطری حس پرستش است ولی گروهی به علت توجه بیش از اندازه به غرایز، از آن دوری می‌کنند.,گروهی از افراد به خاطر توجه بیش از حد به پاره‌ای از غرایز، از پرستش خداوند روی گردانند.,e,1
از جمله امور فطری حس پرستش است ولی گروهی به علت توجه بیش از اندازه به غرایز، از آن دوری می‌کنند.,عده‌ ای از انسان ها به علت پیشرفت روزافزون علم و دانش، از پرستش خداوند روی گردانند در حالیکه توجه روز افزون به غرایز مانع از پرستش خدا نمی شد. ,c,0
از جمله امور فطری حس پرستش است ولی گروهی به علت توجه بیش از اندازه به غرایز، از آن دوری می‌کنند.,فطرت در لغت به معنای نوعی خاصی از خلقت است.,n,2
واجب کفایی در حوزه احکام شرعی یعنی در صورتی که بعضی از مکلفین به آن قیام کنند از دیگران ساقط می‌شود.,واجب کفایی آن است که با عمل عده ای از عهده دیگران ساقط است. ,e,1
واجب کفایی در حوزه احکام شرعی یعنی در صورتی که بعضی از مکلفین به آن قیام کنند از دیگران ساقط می‌شود.,واجب کفایی در حوزه احکام شرعی یعنی همه‌ی مکلفین موظف به انجام آن هستند و با عمل کردن برخی، از دیگران ساقط نمی‌شود.,c,0
واجب کفایی در حوزه احکام شرعی یعنی در صورتی که بعضی از مکلفین به آن قیام کنند از دیگران ساقط می‌شود.,واجب عینی، واجبی است که همه مکلفین باید انجام دهند.,n,2
با نگاهی به قرآن می‌بینیم که شعار تمام انبیا این بود که ما جز از پروردگارمان پاداشی نمی خواهیم.,همه پیامبران به امت خویش گفته اند: من اجر و مزدی از شما نمی خواهم.,e,1
